num,target
12610,34
12611,35
12612,36
12613,37
12614,38
12615,39
12616,40
12617,41
12618,42
12619,43
12620,44
12621,45
12622,46
12623,47
12624,48
12625,49
12626,50
12627,51
12628,52
12629,53
12630,54
12631,55
12632,56
12633,57
12634,58
12635,59
12636,60
12637,61
12638,62
12639,63
12640,64
12641,65
12642,66
12643,67
12644,68
12645,69
12646,70
12647,71
12648,72
12649,73
12650,74
12651,75
12652,76
12653,77
12654,78
12655,79
12656,80
12657,81
12658,82
12659,83
12660,84
12661,85
12662,86
12663,87
12664,88
12665,89
12666,90
12667,91
12668,92
12669,93
12670,94
12671,95
12672,96
12673,97
12674,98
12675,99
12676,100
12677,112
12678,119
12679,1000
12680,10000
12681,가렵다
12682,가스
12683,가슴
12684,가시
12685,각목
12686,갇히다
12687,감금
12688,감전
12689,강
12690,강남구
12691,강동구
12692,강북구
12693,강서구
12694,강풍
12695,개
12696,거실
12697,걸렸다
12698,결박
12699,경운기
12700,경찰
12701,경찰차
12702,계곡
12703,계단
12704,고속도로
12705,고압전선
12706,고열
12707,고장
12708,부러지다
12709,골절
12710,탈골
12711,곰
12712,공사장
12713,공원
12714,놀이터
12715,공장
12716,관악구
12717,광진구
12718,교통사고
12719,구급대
12720,구급대원
12721,구급차
12722,구로구
12723,구청
12724,구해주세요
12725,귀
12726,금가다
12727,금요일
12728,금천구
12729,급류
12730,기절
12731,기절하다
12732,깔리다
12733,끓는물
12734,남자친구
12735,남편
12736,남학생
12737,납치
12738,낫
12739,낯선남자
12740,낯선사람
12741,낯선여자
12742,내년
12743,내일
12744,냄새나다
12745,노원구
12746,논
12747,농약
12748,누나
12749,누수
12750,누전
12751,누출
12752,눈
12753,다리
12754,다음
12755,달(월)
12756,대문앞
12757,도둑
12758,절도
12759,도로
12760,도봉구
12761,독극물
12762,독버섯
12763,독사
12764,동대문구
12765,동생
12766,동작구
12767,동전
12768,두드러기생기다
12769,뒤
12770,뒤통수
12771,등
12772,딸
12773,떨어지다
12774,쓰러지다
12775,뜨거운물
12776,마당
12777,마포구
12778,말려주세요
12779,말벌
12780,맹견
12781,머리
12782,멧돼지
12783,목
12784,목요일
12785,무너지다
12786,붕괴
12787,무릎
12788,문틈
12789,물
12790,밑에
12791,아래
12792,바다
12793,반점생기다
12794,발
12795,발가락
12796,발목
12797,발작
12798,방망이
12799,밭
12800,배
12801,복부
12802,배고프다
12803,뱀
12804,벌
12805,범람
12806,벼락
12807,병원
12808,보건소
12809,보내주세요(경찰)
12810,보내주세요(구급차)
12811,복통
12812,볼
12813,부엌
12814,불
12815,불나다
12816,붕대
12817,비닐하우스
12818,비상약
12819,빌라
12820,뼈
12821,사이
12822,산
12823,살충제
12824,살해
12825,삼키다
12826,서대문구
12827,서랍
12828,서울시
12829,서초구
12830,선반
12831,선생님
12832,성동구
12833,성북구
12834,성폭행
12835,소방관
12836,소방차
12837,소화기
12838,소화전
12839,손
12840,손가락
12841,손목
12842,송파구
12843,수영장
12844,수요일
12845,술취한 사람
12846,숨을안쉬다
12847,시청
12848,신고하세요(경찰)
12849,심장마비
12850,아기
12851,아이들
12852,어린이
12853,아내
12854,아들
12855,아빠
12856,아저씨
12857,아줌마
12858,아파트
12859,인대
12860,안방
12861,알려주세요
12862,앞
12863,앞집
12864,약국
12865,약사
12866,양천구
12867,어깨
12868,어제
12869,어지러움
12870,언니
12871,얼굴
12872,엄마
12873,엘리베이터
12874,여자친구
12875,여학생
12876,연기
12877,연락해주세요
12878,열
12879,열나다
12880,열어주세요
12881,엽총
12882,영등포구
12883,옆집
12884,옆집 아저씨
12885,옆집 할아버지
12886,옆집사람
12887,옆쪽
12888,오늘
12889,오른쪽
12890,오른쪽-귀
12891,오른쪽-눈
12892,오빠
12893,옥상
12894,올해
12895,왼쪽
12896,왼쪽-귀
12897,왼쪽-눈
12898,욕실
12899,용산구
12900,우리집
12901,운동장
12902,월요일
12903,위
12904,위에
12905,위협
12906,윗집
12907,윗집사람
12908,유리
12909,유치원
12910,유치원 버스
12911,은평구
12912,음식물
12913,응급대원
12914,응급처리
12915,의사
12916,이마
12917,이물질
12918,이번
12919,이상한사람
12920,이웃집
12921,일요일
12922,임산부
12923,임신한아내
12924,자동차
12925,자살
12926,자상
12927,작년
12928,작은방
12929,장난감
12930,장단지
12931,절단
12932,제초제
12933,조난
12934,종로구
12935,주
12936,중구
12937,중랑구
12938,지난
12939,지혈대
12940,진통제
12941,질식
12942,집
12943,집단폭행
12944,차밖
12945,차안
12946,창문
12947,창백하다
12948,체온계
12949,총
12950,추락
12951,축사
12952,출산
12953,출혈
12954,피나다
12955,친구
12956,침수
12957,칼
12958,코
12959,택시
12960,토요일
12961,토하다
12962,통학버스
12963,트랙터
12964,트럭
12965,파도
12966,파편
12967,팔
12968,팔꿈치
12969,폭발
12970,폭탄
12971,폭우
12972,폭행
12973,학교
12974,학생
12975,할머니
12976,할아버지
12977,함몰되다
12978,해(연)
12979,해독제
12980,해열제
12981,허리
12982,허벅지
12983,현관
12984,현관앞
12985,협박
12986,형
12987,호흡곤란
12988,호흡기
12989,홍수
12990,화상
12991,화약
12992,화요일
12993,화장실
12994,화재
12995,0
12996,1
12997,2
12998,3
12999,4
13000,5
13001,6
13002,7
13003,8
13004,9
13005,10
13006,11
13007,12
13008,13
13009,14
13010,15
13011,16
13012,17
13013,18
13014,19
13015,20
13016,21
13017,22
13018,23
13019,24
13020,25
13021,26
13022,27
13023,28
13024,29
13025,30
13026,31
13027,32
13028,33
13029,34
13030,35
13031,36
13032,37
13033,38
13034,39
13035,40
13036,41
13037,42
13038,43
13039,44
13040,45
13041,46
13042,47
13043,48
13044,49
13045,50
13046,51
13047,52
13048,53
13049,54
13050,55
13051,56
13052,57
13053,58
13054,59
13055,60
13056,61
13057,62
13058,63
13059,64
13060,65
13061,66
13062,67
13063,68
13064,69
13065,70
13066,71
13067,72
13068,73
13069,74
13070,75
13071,76
13072,77
13073,78
13074,79
13075,80
13076,81
13077,82
13078,83
13079,84
13080,85
13081,86
13082,87
13083,88
13084,89
13085,90
13086,91
13087,92
13088,93
13089,94
13090,95
13091,96
13092,97
13093,98
13094,99
13095,100
13096,112
13097,119
13098,1000
13099,10000
13100,가렵다
13101,가스
13102,가슴
13103,가시
13104,각목
13105,갇히다
13106,감금
13107,감전
13108,강
13109,강남구
13110,강동구
13111,강북구
13112,강서구
13113,강풍
13114,개
13115,거실
13116,걸렸다
13117,결박
13118,경운기
13119,경찰
13120,경찰차
13121,계곡
13122,계단
13123,고속도로
13124,고압전선
13125,고열
13126,고장
13127,부러지다
13128,골절
13129,탈골
13130,곰
13131,공사장
13132,공원
13133,놀이터
13134,공장
13135,관악구
13136,광진구
13137,교통사고
13138,구급대
13139,구급대원
13140,구급차
13141,구로구
13142,구청
13143,구해주세요
13144,귀
13145,금가다
13146,금요일
13147,금천구
13148,급류
13149,기절
13150,기절하다
13151,깔리다
13152,끓는물
13153,남자친구
13154,남편
13155,남학생
13156,납치
13157,낫
13158,낯선남자
13159,낯선사람
13160,낯선여자
13161,내년
13162,내일
13163,냄새나다
13164,노원구
13165,논
13166,농약
13167,누나
13168,누수
13169,누전
13170,누출
13171,눈
13172,다리
13173,다음
13174,달(월)
13175,대문앞
13176,도둑
13177,절도
13178,도로
13179,도봉구
13180,독극물
13181,독버섯
13182,독사
13183,동대문구
13184,동생
13185,동작구
13186,동전
13187,두드러기생기다
13188,뒤
13189,뒤통수
13190,등
13191,딸
13192,떨어지다
13193,쓰러지다
13194,뜨거운물
13195,마당
13196,마포구
13197,말려주세요
13198,말벌
13199,맹견
13200,머리
13201,멧돼지
13202,목
13203,목요일
13204,무너지다
13205,붕괴
13206,무릎
13207,문틈
13208,물
13209,밑에
13210,아래
13211,바다
13212,반점생기다
13213,발
13214,발가락
13215,발목
13216,발작
13217,방망이
13218,밭
13219,배
13220,복부
13221,배고프다
13222,뱀
13223,벌
13224,범람
13225,벼락
13226,병원
13227,보건소
13228,보내주세요(경찰)
13229,보내주세요(구급차)
13230,복통
13231,볼
13232,부엌
13233,불
13234,불나다
13235,붕대
13236,비닐하우스
13237,비상약
13238,빌라
13239,뼈
13240,사이
13241,산
13242,살충제
13243,살해
13244,삼키다
13245,서대문구
13246,서랍
13247,서울시
13248,서초구
13249,선반
13250,선생님
13251,성동구
13252,성북구
13253,성폭행
13254,소방관
13255,소방차
13256,소화기
13257,소화전
13258,손
13259,손가락
13260,손목
13261,송파구
13262,수영장
13263,수요일
13264,술취한 사람
13265,숨을안쉬다
13266,시청
13267,신고하세요(경찰)
13268,심장마비
13269,아기
13270,아이들
13271,어린이
13272,아내
13273,아들
13274,아빠
13275,아저씨
13276,아줌마
13277,아파트
13278,인대
13279,안방
13280,알려주세요
13281,앞
13282,앞집
13283,약국
13284,약사
13285,양천구
13286,어깨
13287,어제
13288,어지러움
13289,언니
13290,얼굴
13291,엄마
13292,엘리베이터
13293,여자친구
13294,여학생
13295,연기
13296,연락해주세요
13297,열
13298,열나다
13299,열어주세요
13300,엽총
13301,영등포구
13302,옆집
13303,옆집 아저씨
13304,옆집 할아버지
13305,옆집사람
13306,옆쪽
13307,오늘
13308,오른쪽
13309,오른쪽-귀
13310,오른쪽-눈
13311,오빠
13312,옥상
13313,올해
13314,왼쪽
13315,왼쪽-귀
13316,왼쪽-눈
13317,욕실
13318,용산구
13319,우리집
13320,운동장
13321,월요일
13322,위
13323,위에
13324,위협
13325,윗집
13326,윗집사람
13327,유리
13328,유치원
13329,유치원 버스
13330,은평구
13331,음식물
13332,응급대원
13333,응급처리
13334,의사
13335,이마
13336,이물질
13337,이번
13338,이상한사람
13339,이웃집
13340,일요일
13341,임산부
13342,임신한아내
13343,자동차
13344,자살
13345,자상
13346,작년
13347,작은방
13348,장난감
13349,장단지
13350,절단
13351,제초제
13352,조난
13353,종로구
13354,주
13355,중구
13356,중랑구
13357,지난
13358,지혈대
13359,진통제
13360,질식
13361,집
13362,집단폭행
13363,차밖
13364,차안
13365,창문
13366,창백하다
13367,체온계
13368,총
13369,추락
13370,축사
13371,출산
13372,출혈
13373,피나다
13374,친구
13375,침수
13376,칼
13377,코
13378,택시
13379,토요일
13380,토하다
13381,통학버스
13382,트랙터
13383,트럭
13384,파도
13385,파편
13386,팔
13387,팔꿈치
13388,폭발
13389,폭탄
13390,폭우
13391,폭행
13392,학교
13393,학생
13394,할머니
13395,할아버지
13396,함몰되다
13397,해(연)
13398,해독제
13399,해열제
13400,허리
13401,허벅지
13402,현관
13403,현관앞
13404,협박
13405,형
13406,호흡곤란
13407,호흡기
13408,홍수
13409,화상
13410,화약
13411,화요일
13412,화장실
13413,화재
13414,0
13415,1
13416,2
13417,3
13418,4
13419,5
13420,6
13421,7
13422,8
13423,9
13424,10
13425,11
13426,12
13427,13
13428,14
13429,15
13430,16
13431,17
13432,18
13433,19
13434,20
13435,21
13436,22
13437,23
13438,24
13439,25
13440,26
13441,27
13442,28
13443,29
13444,30
13445,31
13446,32
13447,33
13448,34
13449,35
13450,36
13451,37
13452,38
13453,39
13454,40
13455,41
13456,42
13457,43
13458,44
13459,45
13460,46
13461,47
13462,48
13463,49
13464,50
13465,51
13466,52
13467,53
13468,54
13469,55
13470,56
13471,57
13472,58
13473,59
13474,60
13475,61
13476,62
13477,63
13478,64
13479,65
13480,66
13481,67
13482,68
13483,69
13484,70
13485,71
13486,72
13487,73
13488,74
13489,75
13490,76
13491,77
13492,78
13493,79
13494,80
13495,81
13496,82
13497,83
13498,84
13499,85
13500,86
13501,87
13502,88
13503,89
13504,90
13505,91
13506,92
13507,93
13508,94
13509,95
13510,96
13511,97
13512,98
13513,99
13514,100
13515,112
13516,119
13517,1000
13518,10000
13519,가렵다
13520,가스
13521,가슴
13522,가시
13523,각목
13524,갇히다
13525,감금
13526,감전
13527,강
13528,강남구
13529,강동구
13530,강북구
13531,강서구
13532,강풍
13533,개
13534,거실
13535,걸렸다
13536,결박
13537,경운기
13538,경찰
13539,경찰차
13540,계곡
13541,계단
13542,고속도로
13543,고압전선
13544,고열
13545,고장
13546,부러지다
13547,골절
13548,탈골
13549,곰
13550,공사장
13551,공원
13552,놀이터
13553,공장
13554,관악구
13555,광진구
13556,교통사고
13557,구급대
13558,구급대원
13559,구급차
13560,구로구
13561,구청
13562,구해주세요
13563,귀
13564,금가다
13565,금요일
13566,금천구
13567,급류
13568,기절
13569,기절하다
13570,깔리다
13571,끓는물
13572,남자친구
13573,남편
13574,남학생
13575,납치
13576,낫
13577,낯선남자
13578,낯선사람
13579,낯선여자
13580,내년
13581,내일
13582,냄새나다
13583,노원구
13584,논
13585,농약
13586,누나
13587,누수
13588,누전
13589,누출
13590,눈
13591,다리
13592,다음
13593,달(월)
13594,대문앞
13595,도둑
13596,절도
13597,도로
13598,도봉구
13599,독극물
13600,독버섯
13601,독사
13602,동대문구
13603,동생
13604,동작구
13605,동전
13606,두드러기생기다
13607,뒤
13608,뒤통수
13609,등
13610,딸
13611,떨어지다
13612,쓰러지다
